run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_layout	library_selection	fastq_md5	fastq_ftp	submitted_ftp	sample_alias	sample_title
SRR1198800	SAMN02336826	SRX495295	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	737feb19cf909d043f22238d256fe862	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/000/SRR1198800/SRR1198800.fastq.gz		GSM1217683	insv_Kc_cells_ChIP-seq_Input_Rep1
SRR1198804	SAMN02336815	SRX495299	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	acc8ceb5343a174461a7140b436fad6c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/004/SRR1198804/SRR1198804.fastq.gz		GSM1217688	insv_Kc_cells_ChIP-seq_ChIP_Rep3
SRR1198805	SAMN02336821	SRX495300	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	4b80e4395ce9d9191bfb88f00125a339	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/005/SRR1198805/SRR1198805.fastq.gz		GSM1217689	lola-PI-GFP_W3L_ChIP-seq_Input_Rep1
SRR1198807	SAMN02336834	SRX495302	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	e809873505a0715ca3d1e6e37851d8de	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/007/SRR1198807/SRR1198807.fastq.gz		GSM1217691	lola-PI-GFP_W3L_ChIP-seq_ChIP_Rep1
SRR1198808	SAMN02336819	SRX495303	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	448582b57979e783bd456867333896d3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/008/SRR1198808/SRR1198808.fastq.gz		GSM1217692	lola-PI-GFP_W3L_ChIP-seq_ChIP_Rep2
SRR1198809	SAMN02336888	SRX495304	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	8725f3ef6e3d0606a0f0fcbd4ea69a22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/009/SRR1198809/SRR1198809.fastq.gz		GSM1217693	Notch-GFP_W3L_ChIP-seq_Input_Rep1
SRR1198826	SAMN02336900	SRX495321	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	fefe1b957e62880b3e4ce419817b58fd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/006/SRR1198826/SRR1198826.fastq.gz		GSM1217561	Dfd-GFP_0-8h_embryo_ChIP-seq_Input_Rep1
SRR1198827	SAMN02336889	SRX495322	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	7db6623e612b719ec42db21d8ab9ca00	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/007/SRR1198827/SRR1198827.fastq.gz		GSM1217562	Dfd-GFP_0-8h_embryo_ChIP-seq_Input_Rep2
SRR1199476	SAMN02484488	SRX495778	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	1495440632a3b11d68c0c31e442ee2e5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/006/SRR1199476/SRR1199476.fastq.gz		GSM1296156	H Kc167 late embryonic D.melanogaster Input
SRR1199478	SAMN02484468	SRX495780	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	d67de7245ffa466149d0f63ed86d6374	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/008/SRR1199478/SRR1199478.fastq.gz		GSM1296158	H Kc167 late embryonic D.melanogaster ChIP Rep2
SRR1199479	SAMN02484484	SRX495781	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	9c76101d33db3cbb737de967d712b120	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/009/SRR1199479/SRR1199479.fastq.gz		GSM1296159	H Kc167 late embryonic D.melanogaster ChIP Rep3
SRR1199484	SAMN02484469	SRX495786	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	1731928322fc922e1b75f50470bedca1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/004/SRR1199484/SRR1199484.fastq.gz		GSM1296164	dMyc Kc167 late embryonic D.melanogaster ChIP Rep1
SRR1199487	SAMN02484472	SRX495789	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	10477dffbc0013c51ec48d4f5902b5dc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/007/SRR1199487/SRR1199487.fastq.gz		GSM1296167	dMyc S2-DRSC late embryonic D.melanogaster ChIP Rep1
SRR1199489	SAMN02484473	SRX495791	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	71d6e2e970d6daed8ed6837dced97dea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/009/SRR1199489/SRR1199489.fastq.gz		GSM1296169	Su(H) Kc167 late embryonic D.melanogaster Input
SRR1199490	SAMN02484474	SRX495792	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	a6159e6d36a6b450256e2081c2594f1a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/000/SRR1199490/SRR1199490.fastq.gz		GSM1296170	Su(H) Kc167 late embryonic D.melanogaster ChIP Rep1
SRR1199492	SAMN02484476	SRX495794	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	3dea325eb6f8ea0621456783af58e22c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/002/SRR1199492/SRR1199492.fastq.gz		GSM1296172	Su(H) Kc167 late embryonic D.melanogaster ChIP Rep3
SRR121523	SAMN00217064	SRX046652	PRJNA63467	7227	Drosophila melanogaster	GSM685604: Input-s1..s7	SINGLE	ChIP	44f313d134c237a26af2bf96f6cc7960	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121523/SRR121523.fastq.gz		GSM685604	Input-s1..s7
SRR121524	SAMN00217065	SRX046656	PRJNA63467	7227	Drosophila melanogaster	GSM685605: Input-p1a	PAIRED	ChIP	8574c921db01540f3ef8cae126b802c7;1dfe79cce9bbc5e11671dc0f4e273cbd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121524/SRR121524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121524/SRR121524_2.fastq.gz		GSM685605	Input-p1a..p1b
SRR121525	SAMN00217067	SRX046653	PRJNA63467	7227	Drosophila melanogaster	GSM685607: H3K36me3-s1..s7	SINGLE	ChIP	e90f0fd98548eabefed1f40a7a06d180	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121525/SRR121525.fastq.gz		GSM685607	H3K36me3-s1..s7
SRR121530	SAMN00217067	SRX046653	PRJNA63467	7227	Drosophila melanogaster	GSM685607: H3K36me3-s1..s7	SINGLE	ChIP	1dfd1947b2239be6747212521503c32a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121530/SRR121530.fastq.gz		GSM685607	H3K36me3-s1..s7
SRR121531	SAMN00217067	SRX046653	PRJNA63467	7227	Drosophila melanogaster	GSM685607: H3K36me3-s1..s7	SINGLE	ChIP	aed10e3cd4d43824ef70e71e99e814b7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121531/SRR121531.fastq.gz		GSM685607	H3K36me3-s1..s7
SRR121535	SAMN00217070	SRX046654	PRJNA63467	7227	Drosophila melanogaster	GSM685610: SuHw-s1..s7	SINGLE	ChIP	355de01897b241dfb22c0b397e95ffcc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121535/SRR121535.fastq.gz		GSM685610	SuHw-s1..s7
SRR121542	SAMN00217073	SRX046655	PRJNA63467	7227	Drosophila melanogaster	GSM685613: gDNA-s1..s5	SINGLE	ChIP	9022ca6c92b92a44a2e7f7dffb3d6ea4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121542/SRR121542.fastq.gz		GSM685613	gDNA-s1..s5
SRR121546	SAMN00217074	SRX046659	PRJNA63467	7227	Drosophila melanogaster	GSM685614: gDNA-p1a	PAIRED	ChIP	0f87a73d0febc97d29c2ad36f8778abc;77058b3ed8e00340326370711330d550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121546/SRR121546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121546/SRR121546_2.fastq.gz		GSM685614	gDNA-p1a..p1b
SRR1164435	SAMN02315533	SRX467011	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	2172db4b640ec106214ca516956fc892	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1164435/SRR1164435.fastq.gz		GSM1206846	Dll_WPP_ChIP-seq_Input_Rep1
SRR1164436	SAMN02315537	SRX467012	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	7feadd3824a44275ccf70cb9a8030c7c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1164436/SRR1164436.fastq.gz		GSM1206847	Dll_WPP_ChIP-seq_Input_Rep2
SRR1164437	SAMN02315534	SRX467013	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	6ab0a74300a8929ffc3e293ac036d785	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1164437/SRR1164437.fastq.gz		GSM1206848	Dll_WPP_ChIP-seq_ChIP_Rep1
SRR1164438	SAMN02315535	SRX467014	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	12969548913cabc6c1efd3a22b31451b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1164438/SRR1164438.fastq.gz		GSM1206849	Dll_WPP_ChIP-seq_ChIP_Rep2
SRR1164439	SAMN02315543	SRX467015	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	03915d09c3fa95fa4192153a79a16c2e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1164439/SRR1164439.fastq.gz		GSM1206850	Eip74EF-GFP_8-16h_embryonic_ChIP-seq_Input_Rep1
SRR1164441	SAMN02315538	SRX467017	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	ec81cedee6fbee920e01ae4e7e731a2f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1164441/SRR1164441.fastq.gz		GSM1206852	Eip74EF-GFP_8-16h_embryonic_ChIP-seq_ChIP_Rep1
SRR1164442	SAMN02315539	SRX467018	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	a04aae649700c7845ca00e0ad9805228	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1164442/SRR1164442.fastq.gz		GSM1206853	Eip74EF-GFP_8-16h_embryonic_ChIP-seq_ChIP_Rep2
SRR1164445	SAMN02315540	SRX467021	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	21c223a317f3652c01cb4a24088c9c7e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1164445/SRR1164445.fastq.gz		GSM1206856	gro_WPP_ChIP-seq_ChIP_Rep1
SRR1164448	SAMN02315545	SRX467024	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	b659e136c3d561065d954cf642962c7b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1164448/SRR1164448.fastq.gz		GSM1206859	H_0-8h_embryonic_ChIP-seq_Input_Rep2
SRR1164450	SAMN02315548	SRX467026	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	a06ae8915fc389b2d7e122949860467d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1164450/SRR1164450.fastq.gz		GSM1206861	H_0-8h_embryonic_ChIP-seq_ChIP_Rep2
SRR1164454	SAMN02315551	SRX467030	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	4107f69c2c33a0e0a2eda3f6cf3fa3d4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1164454/SRR1164454.fastq.gz		GSM1206865	lola-PJ-GFP_0-12h_embryo_ChIP-seq_ChIP_Rep2
SRR1164455	SAMN02315554	SRX467031	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	77eef99c40fb2c2756afbe188f9a1bad	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1164455/SRR1164455.fastq.gz		GSM1206866	lola-PJ-GFP_12-24h_embryo_ChIP-seq_Input_Rep1
SRR1164456	SAMN02315553	SRX467032	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	3a846d169a8b49e2b461ed0c5b6a022f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1164456/SRR1164456.fastq.gz		GSM1206867	lola-PJ-GFP_12-24h_embryo_ChIP-seq_Input_Rep2
SRR1164458	SAMN02315555	SRX467034	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	7ab101941eee77b03648d68feddfac46	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1164458/SRR1164458.fastq.gz		GSM1206869	lola-PJ-GFP_12-24h_embryo_ChIP-seq_ChIP_Rep2
SRR1164459	SAMN02315559	SRX467035	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	e5f522a34893692f9c621efd4cf57b43	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1164459/SRR1164459.fastq.gz		GSM1206870	dMyc_W3L_ChIP-seq_Input_Rep1
SRR1164461	SAMN02315560	SRX467037	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	fee774dbfef2e178bd095c11f775cfe8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1164461/SRR1164461.fastq.gz		GSM1206872	dMyc_W3L_ChIP-seq_ChIP_Rep1
SRR1164464	SAMN02315572	SRX467040	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	55bc94db575f731fb74180a6068c7772	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1164464/SRR1164464.fastq.gz		GSM1206875	Stat92E-GFP_12-24h_embryonic_ChIP-seq_Input_Rep2
SRR1164467	SAMN02315564	SRX467043	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	17cb8b4ee0d82d5625d0bb81632c0125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1164467/SRR1164467.fastq.gz		GSM1206878	Su(H)_0-8_embryonic_ChIP-seq_Input_Rep1
SRR1164478	SAMN02315569	SRX467054	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	78f6831b6556a76ea4b33513607a710d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1164478/SRR1164478.fastq.gz		GSM1206889	TCF_nonISO1_0-8_embryonic_ChIP-seq_Input_Rep2
SRR1164479	SAMN02315567	SRX467055	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	fab96b8bc946779477785dcd284d1a02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1164479/SRR1164479.fastq.gz		GSM1206890	TCF_nonISO1_0-8_embryonic_ChIP-seq_ChIP_Rep1
SRR1164481	SAMN02315568	SRX467057	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	ddf1b02b27494213824ac5a81cf3172f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1164481/SRR1164481.fastq.gz		GSM1206892	TCF_W3L_ChIP-seq_Input_Rep1
SRR1164482	SAMN02315587	SRX467058	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	b3489276f5518495ed95e14fd5a775ba	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1164482/SRR1164482.fastq.gz		GSM1206893	TCF_W3L_ChIP-seq_Input_Rep2
SRR1164483	SAMN02315589	SRX467059	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	db79b81e838263447072692e3ac4feb1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1164483/SRR1164483.fastq.gz		GSM1206894	TCF_W3L_ChIP-seq_Input_Rep3
SRR1164486	SAMN02315588	SRX467062	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	497f5500d628ca24f46327c650fce9cb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1164486/SRR1164486.fastq.gz		GSM1206897	TCF_W3L_ChIP-seq_ChIP_Rep3
SRR1164519	SAMN02390135	SRX467095	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	c952284ccf0c19aa0e6d163de4a66891	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1164519/SRR1164519.fastq.gz		GSM1256853	BEAF-HB.14-16 hr OR embryo D.melanogaster Input Rep1
SRR1164521	SAMN02390115	SRX467097	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	fdb1d81791d8794af1e06e829a4b3204	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1164521/SRR1164521.fastq.gz		GSM1256855	BEAF-HB.14-16 hr OR embryo D.melanogaster ChIP Rep2
SRR1164527	SAMN02390117	SRX467103	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	432293fa6cb778f172d8ac0d5c6aa8fa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1164527/SRR1164527.fastq.gz		GSM1256861	POF (MO 459) 3rd Instar Larvae D.melanogaster Input Rep1
SRR1164528	SAMN02390137	SRX467104	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	513632b19e475ce5afc13d63079b408d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1164528/SRR1164528.fastq.gz		GSM1256862	POF (MO 459) 3rd Instar Larvae D.melanogaster Input Rep2
SRR1164531	SAMN02390141	SRX467107	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	698e3c33350bd4276c7e4d8da914fddf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1164531/SRR1164531.fastq.gz		GSM1256865	Smc3 Q2580 3rd Instar Larvae D.melanogaster Input Rep1
SRR1164535	SAMN02390123	SRX467111	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	5e770c52672ce7f79963d9acc92e8d3e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1164535/SRR1164535.fastq.gz		GSM1256869	H2AV 9751 S2-DRSC H2AV RNAi D.melanogaster Input Rep1
SRR1164538	SAMN02390126	SRX467114	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	9d66153263ea4148a828103ea91b946a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1164538/SRR1164538.fastq.gz		GSM1256872	H2AV 9751 S2-DRSC H2AV RNAi D.melanogaster ChIP Rep2
SRR1164540	SAMN02390136	SRX467116	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	9a0818fd709d4978d01a31fb3e3a17a4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1164540/SRR1164540.fastq.gz		GSM1256874	H2AV 9751 S2-DRSC GFP RNAi D.melanogaster Input Rep2
SRR1164541	SAMN02390128	SRX467117	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	f8021ee129f2f1daa6c41a6e40d867a5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1164541/SRR1164541.fastq.gz		GSM1256875	H2AV 9751 S2-DRSC GFP RNAi D.melanogaster ChIP Rep1
SRR1164544	SAMN02390132	SRX467120	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	ce34be427189fdd05f8754a968f877be	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1164544/SRR1164544.fastq.gz		GSM1256878	H3K36me2 W ML-DmBG3-c2 D.melanogaster Input Rep2
SRR1198670	SAMN02336926	SRX495165	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	4d334df27908068cce9a7d1812fb2f0f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/000/SRR1198670/SRR1198670.fastq.gz		GSM1217545	Su(H)_8-16h_embryo_ChIP-seq_Input_Rep1
SRR1198675	SAMN02336901	SRX495170	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	f8a6d3957cab69ddf7cd5abfcf149add	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/005/SRR1198675/SRR1198675.fastq.gz		GSM1217550	homothorax_0-8h_embryo_ChIP-seq_Input_Rep2
SRR1198680	SAMN02336906	SRX495175	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	1aae74fd2384472fa2841b19d960f614	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/000/SRR1198680/SRR1198680.fastq.gz		GSM1217555	scute_0-8h_embryo_ChIP-seq_ChIP_Rep1
SRR1198686	SAMN02336899	SRX495181	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	e2028d8ac3ac5a45941c6da138c4b1fb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/006/SRR1198686/SRR1198686.fastq.gz		GSM1217569	CG16778_0-8h_embryo_ChIP-seq_Input_Rep1
SRR1198687	SAMN02336893	SRX495182	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	8e236a93994cfa3a517380a603a39675	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/007/SRR1198687/SRR1198687.fastq.gz		GSM1217570	CG16778_0-8h_embryo_ChIP-seq_Input_Rep2
SRR1198691	SAMN02336873	SRX495186	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	31bbe5fcfcd3232b67a7de8fb276076f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/001/SRR1198691/SRR1198691.fastq.gz		GSM1217574	CG8478_WPP_ChIP-seq_Input_Rep2
SRR1198692	SAMN02336874	SRX495187	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	38e714d532aec0d0e34b9f1a78c5bef3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/002/SRR1198692/SRR1198692.fastq.gz		GSM1217575	CG8478_WPP_ChIP-seq_ChIP_Rep1
SRR1198696	SAMN02336855	SRX495191	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	885081b5621c4ea030499ded8b34861f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/006/SRR1198696/SRR1198696.fastq.gz		GSM1217579	CNC_16-24-seq_ChIP_Rep1
SRR1198699	SAMN02336854	SRX495194	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	0e8764847873de88b9df95551f8f0232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/009/SRR1198699/SRR1198699.fastq.gz		GSM1217582	CNC_AdultFemale-seq_Input_Rep2
SRR1198706	SAMN02336865	SRX495201	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	9453a67e992839dcc63b51f918dedfd7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/006/SRR1198706/SRR1198706.fastq.gz		GSM1217589	mod(mdg4)_W3L-seq_Input_Rep1
SRR1198707	SAMN02336857	SRX495202	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	422304417619205b1ebf4d6058088890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/007/SRR1198707/SRR1198707.fastq.gz		GSM1217590	mod(mdg4)_W3L-seq_Input_Rep2
SRR1198711	SAMN02336852	SRX495206	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	162413401aadebd98b713aa20896d52d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/001/SRR1198711/SRR1198711.fastq.gz		GSM1217594	Prd-RF12_0-12-seq_Input_Rep2
SRR1198717	SAMN02336847	SRX495212	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	ab57ebf49010f219e86401cb8bcae7ca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/007/SRR1198717/SRR1198717.fastq.gz		GSM1217600	Prd-RF13_0-12-seq_ChIP_Rep2
SRR1198718	SAMN02336843	SRX495213	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	3e890ca199c6f6cd93d7345c626a8ab0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/008/SRR1198718/SRR1198718.fastq.gz		GSM1217601	psq_WPP-seq_Input_Rep1
SRR1198721	SAMN02336936	SRX495216	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	7d53c8fc7f0836fadf6d1e31662ee60d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/001/SRR1198721/SRR1198721.fastq.gz		GSM1217604	psq_WPP-seq_ChIP_Rep2
SRR1198724	SAMN02336840	SRX495219	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	99482594efec69cc687de8ad18b85966	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/004/SRR1198724/SRR1198724.fastq.gz		GSM1217607	sc_0-12-seq_ChIP_Rep1
SRR1198725	SAMN02336933	SRX495220	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	9246938893caff62d35e042d3e9f0c05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/005/SRR1198725/SRR1198725.fastq.gz		GSM1217608	sc_0-12-seq_ChIP_Rep2
SRR1198728	SAMN02336924	SRX495223	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	ee33188a66c6d889eb562ba8ebad40fb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/008/SRR1198728/SRR1198728.fastq.gz		GSM1217611	Sin3A_Kc-seq_ChIP_Rep1
SRR1198729	SAMN02336946	SRX495224	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	4b44b05547a0503332d7392a452fb851	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/009/SRR1198729/SRR1198729.fastq.gz		GSM1217612	Sin3A_Kc-seq_ChIP_Rep2
SRR1198730	SAMN02336937	SRX495225	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	d3e797f99e3a3e582998dfabd7c2d017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/000/SRR1198730/SRR1198730.fastq.gz		GSM1217613	Stat92E_WPP-seq_Input_Rep1
SRR1198731	SAMN02336916	SRX495226	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	fd4c6a782f1a714c5ed5fc6c623a6459	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/001/SRR1198731/SRR1198731.fastq.gz		GSM1217614	Stat92E_WPP-seq_Input_Rep2
SRR1198733	SAMN02336929	SRX495228	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	e5feaee78ac776b1b24d74b21b6d7ad1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/003/SRR1198733/SRR1198733.fastq.gz		GSM1217616	Stat92E_WPP-seq_ChIP_Rep2
SRR1198734	SAMN02336912	SRX495229	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	c6214b9dfefd781e55158ddab8500ff2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/004/SRR1198734/SRR1198734.fastq.gz		GSM1217617	Su(Hw)_16-24-seq_Input_Rep1
SRR1198735	SAMN02336939	SRX495230	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	b48bcdbce203a1221d9c87b37705674d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/005/SRR1198735/SRR1198735.fastq.gz		GSM1217618	Su(Hw)_16-24-seq_Input_Rep2
SRR1198736	SAMN02336930	SRX495231	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	53ba6ceafaabd22207b1e57992ccb91d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/006/SRR1198736/SRR1198736.fastq.gz		GSM1217619	Su(Hw)_16-24-seq_ChIP_Rep1
SRR1198737	SAMN02336914	SRX495232	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	2ebca88b9e13e7618c3fc5c473120474	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/007/SRR1198737/SRR1198737.fastq.gz		GSM1217620	Su(Hw)_16-24-seq_ChIP_Rep2
