run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_layout	library_selection	fastq_md5	fastq_ftp	submitted_ftp	sample_alias	sample_title
SRR030356	SAMN00005239	SRX013090	PRJNA63463	7227	Drosophila melanogaster	E16-20_H3K27Me3_ChIPSeq_1	SINGLE	ChIP	27a79b0a3e68b996809d1d632547a79c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030356/SRR030356.fastq.gz		GSM439444	E16-20_H3K27Me3_ChIPSeq_1
SRR030357	SAMN00005240	SRX013091	PRJNA63463	7227	Drosophila melanogaster	E12-16_H3K27Me3_ChIPSeq_1	SINGLE	ChIP	ea3cbdb5c65fd0d75eb82ddb693b7f3e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030357/SRR030357.fastq.gz		GSM439445	E12-16_H3K27Me3_ChIPSeq_1
SRR030363	SAMN00005246	SRX013097	PRJNA63463	7227	Drosophila melanogaster	L1_H3K9Me3_ChIPSeq_1	SINGLE	ChIP	092f23485f0a56f39c5d637a45c4c63d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030363/SRR030363.fastq.gz		GSM439451	L1_H3K9Me3_ChIPSeq_1
SRR030286	SAMN00005169	SRX013020	PRJNA63463	7227	Drosophila melanogaster	E20-24_INPUT	SINGLE	ChIP	9a1fc6070b22f4d2da687ae9441da141	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030286/SRR030286.fastq.gz		GSM400673	E20-24_INPUT
SRR030370	SAMN00005253	SRX013104	PRJNA63463	7227	Drosophila melanogaster	E12-16_H3K9Ac_ChIPSeq_1	SINGLE	ChIP	3d5dfc26375be0cad01fc9dd8e493706	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030370/SRR030370.fastq.gz		GSM439458	E12-16_H3K9Ac_ChIPSeq_1
SRR030289	SAMN00005172	SRX013023	PRJNA63463	7227	Drosophila melanogaster	E16-20_H3K27Ac_ChIPSeq_1	SINGLE	ChIP	db30c5d013905c20c7a0f3d32ea05659	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030289/SRR030289.fastq.gz		GSM401401	E16-20_H3K27Ac_ChIPSeq_1
SRR030371	SAMN00005254	SRX013105	PRJNA63463	7227	Drosophila melanogaster	AdultFemale_H3K9Ac_ChIPSeq_1	SINGLE	ChIP	c5a11f45d29f6f32c114f69d35774c1a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030371/SRR030371.fastq.gz		GSM439459	AdultFemale_H3K9Ac_ChIPSeq_1
SRR030291	SAMN00005174	SRX013025	PRJNA63463	7227	Drosophila melanogaster	E16-20_H3K4Me1_ChIPSeq_1	SINGLE	ChIP	05ed8d1710b768d3ff9672c352b09746	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030291/SRR030291.fastq.gz		GSM401403	E16-20_H3K4Me1_ChIPSeq_1
SRR030372	SAMN00005255	SRX013106	PRJNA63463	7227	Drosophila melanogaster	E20-24_PolII_ChIPSeq_1	SINGLE	ChIP	dd9b9aec58a5e5abc17a1ffa91e722ac	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030372/SRR030372.fastq.gz		GSM439460	E20-24_PolII_ChIPSeq_1
SRR030296	SAMN00005179	SRX013030	PRJNA63463	7227	Drosophila melanogaster	E0-4_H3K9Ac_ChIPSeq_1	SINGLE	ChIP	637cf2d422911b1cd75d5a54eb88b348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030296/SRR030296.fastq.gz		GSM401408	E0-4_H3K9Ac_ChIPSeq_1
SRR030376	SAMN00005259	SRX013110	PRJNA63463	7227	Drosophila melanogaster	E20-24_H3K4Me1_ChIPSeq_1	SINGLE	ChIP	f48e70a4000fa80a799c53c4b735ec53	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030376/SRR030376.fastq.gz		GSM439464	E20-24_H3K4Me1_ChIPSeq_1
SRR030303	SAMN00005186	SRX013037	PRJNA63463	7227	Drosophila melanogaster	Pupae_H3K4Me1_ChIPSeq_1	SINGLE	ChIP	0d914e2895b35a8d51245fbeb89b6cfa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030303/SRR030303.fastq.gz		GSM401415	Pupae_H3K4Me1_ChIPSeq_1
SRR030378	SAMN00005261	SRX013112	PRJNA63463	7227	Drosophila melanogaster	H3K27Ac_s6_ChIPSeq_1	SINGLE	ChIP	c8043938b0b4180e152465a325184b73	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030378/SRR030378.fastq.gz		GSM447608	H3K27Ac_s6_ChIPSeq_1
SRR030304	SAMN00005187	SRX013038	PRJNA63463	7227	Drosophila melanogaster	L3_H3K27Ac_ChIPSeq_1	SINGLE	ChIP	1af5370d0f7664c7591fdecf8081e998	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030304/SRR030304.fastq.gz		GSM401416	L3_H3K27Ac_ChIPSeq_1
SRR030379	SAMN00005262	SRX013113	PRJNA63463	7227	Drosophila melanogaster	L2_PolII_ChIPSeq_1	SINGLE	ChIP	b2cd1e3cbe964cd5a18f3594e668494e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030379/SRR030379.fastq.gz		GSM451799	L2_PolII_ChIPSeq_1
SRR030307	SAMN00005190	SRX013041	PRJNA63463	7227	Drosophila melanogaster	L2_H3K27Ac_ChIPSeq_1	SINGLE	ChIP	a3a093421a0e5fd5752c33c19f468a1e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030307/SRR030307.fastq.gz		GSM401419	L2_H3K27Ac_ChIPSeq_1
SRR030382	SAMN00005265	SRX013116	PRJNA63463	7227	Drosophila melanogaster	E8-12_INPUT (2)	SINGLE	ChIP	864bdac24b9cee7d1d0ab39872b77222	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030382/SRR030382.fastq.gz		GSM451802	E8-12_INPUT_CBP
SRR034205	SAMN00007547	SRX015838	PRJNA63463	7227	Drosophila melanogaster	cnv_S2-DRSC_1 extraction1_seq1	SINGLE	RANDOM	18bb0d1f45c1e27e3cd4046bb8d7d5e5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034205/SRR034205.fastq.gz		GSM498668	cnv_S2-DRSC_1 extraction1_seq1
SRR030309	SAMN00005192	SRX013043	PRJNA63463	7227	Drosophila melanogaster	L2_H3K4Me1_ChIPSeq_1	SINGLE	ChIP	06808dda8bd3b8225333291bddc965a9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030309/SRR030309.fastq.gz		GSM401421	L2_H3K4Me1_ChIPSeq_1
SRR034206	SAMN00007548	SRX015839	PRJNA63463	7227	Drosophila melanogaster	cnv_S2-DRSC_2 extraction2_seq1	SINGLE	RANDOM	4cdaebe1c13ccc533583d0462bfb6323	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034206/SRR034206.fastq.gz		GSM498669	cnv_S2-DRSC_2 extraction2_seq1
SRR034210	SAMN00007549	SRX015840	PRJNA63463	7227	Drosophila melanogaster	cnv_Kc167_1 extraction1_seq1	SINGLE	RANDOM	16c1eca8a490efa62c946d59f0920536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034210/SRR034210.fastq.gz		GSM498670	cnv_Kc167_1 extraction1_seq1
SRR030313	SAMN00005196	SRX013047	PRJNA63463	7227	Drosophila melanogaster	AdultFemale_CBP_ChIPSeq_1	SINGLE	ChIP	4d242c9a122d937e803414bbeec142da	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030313/SRR030313.fastq.gz		GSM408982	AdultFemale_CBP_ChIPSeq_1
SRR034211	SAMN00007550	SRX015841	PRJNA63463	7227	Drosophila melanogaster	cnv_Kc167_2 extraction2_seq1	SINGLE	RANDOM	37cfa1882cee3346cefaa1e5dafbb962	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034211/SRR034211.fastq.gz		GSM498671	cnv_Kc167_2 extraction2_seq1
SRR030314	SAMN00005197	SRX013048	PRJNA63463	7227	Drosophila melanogaster	AdultFemale_INPUT_CBP	SINGLE	ChIP	2696bdce178eb2d2feca07b5cc452648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030314/SRR030314.fastq.gz		GSM408983	AdultFemale_INPUT_CBP
SRR034692	SAMN00008254	SRX016141	PRJNA63463	7227	Drosophila melanogaster	A-Female_7T_INPUT_1	SINGLE	ChIP	93ca4a0e3567bd2a08d51ba5ec973762	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034692/SRR034692.fastq.gz		GSM499632	A-Female_7T_INPUT_1
SRR034693	SAMN00008255	SRX016142	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-492_ChIPSeq_1 and 2	SINGLE	ChIP	1b22ef3817679f0f6053a8bc12208920	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034693/SRR034693.fastq.gz		GSM499633	E0-12_HDAC-492_ChIPSeq_1 and 2
SRR030318	SAMN00005201	SRX013052	PRJNA63463	7227	Drosophila melanogaster	E12-16_INPUT_CBP	SINGLE	ChIP	87bed550522c3b722b2fa3b7acbc30f6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030318/SRR030318.fastq.gz		GSM408987	E12-16_INPUT_CBP
SRR034694	SAMN00008255	SRX016142	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-492_ChIPSeq_1 and 2	SINGLE	ChIP	ed106d9ae6b9d6b4ae483356633dfccf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034694/SRR034694.fastq.gz		GSM499633	E0-12_HDAC-492_ChIPSeq_1 and 2
SRR034697	SAMN00008257	SRX016144	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-493_ChIPSeq_1 and 2	SINGLE	ChIP	e9f3d2343f56f83f208906f6736f09a2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034697/SRR034697.fastq.gz		GSM499635	E0-12_HDAC-493_ChIPSeq_1 and 2
SRR030320	SAMN00005203	SRX013054	PRJNA63463	7227	Drosophila melanogaster	E4-8_INPUT_CBP	SINGLE	ChIP	9541ad40f730a2a8e4d5f9180479779b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030320/SRR030320.fastq.gz		GSM408989	E4-8_INPUT_CBP
SRR034699	SAMN00008258	SRX016145	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-494_ChIPSeq_1 and 2	SINGLE	ChIP	2b8276423bfe16669d158d4a8e4a4505	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034699/SRR034699.fastq.gz		GSM499636	E0-12_HDAC-494_ChIPSeq_1 and 2
SRR034705	SAMN00008261	SRX016148	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-497_ChIPSeq_1 and 2	SINGLE	ChIP	3e0e68fe3cdb8d4626fdf9368f575c68	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034705/SRR034705.fastq.gz		GSM499639	E0-12_HDAC-497_ChIPSeq_1 and 2
SRR030321	SAMN00005204	SRX013055	PRJNA63463	7227	Drosophila melanogaster	L1_CBP_ChIPSeq_1	SINGLE	ChIP	8c5fdc3186a339369173a01c5ea69aa5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030321/SRR030321.fastq.gz		GSM408990	L1_CBP_ChIPSeq_1
SRR034708	SAMN00008263	SRX016150	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-499_ChIPSeq_1 and 2	SINGLE	ChIP	e9179ef1ae5a58dbc23da035edbd9742	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034708/SRR034708.fastq.gz		GSM499641	E0-12_HDAC-499_ChIPSeq_1 and 2
SRR034710	SAMN00008264	SRX016151	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-500_ChIPSeq_1 and 2	SINGLE	ChIP	9b156f6ba4011507e98be64e8fcc27b4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034710/SRR034710.fastq.gz		GSM499642	E0-12_HDAC-500_ChIPSeq_1 and 2
SRR030322	SAMN00005205	SRX013056	PRJNA63463	7227	Drosophila melanogaster	L1_INPUT_CBP	SINGLE	ChIP	bee6a0eb8c54120b44e8a41bd80faaa0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030322/SRR030322.fastq.gz		GSM408991	L1_INPUT_CBP
SRR034711	SAMN00008264	SRX016151	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-500_ChIPSeq_1 and 2	SINGLE	ChIP	bc92064bbff8fb61896968ae35c1902f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034711/SRR034711.fastq.gz		GSM499642	E0-12_HDAC-500_ChIPSeq_1 and 2
SRR030323	SAMN00005206	SRX013057	PRJNA63463	7227	Drosophila melanogaster	L3_CBP_ChIPSeq_1	SINGLE	ChIP	54e5d0bee859fc8bb29574cf44fc6da1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030323/SRR030323.fastq.gz		GSM408992	L3_CBP_ChIPSeq_1
SRR034714	SAMN00008266	SRX016153	PRJNA63463	7227	Drosophila melanogaster	E0-4h_7T_ChIPSeq_1 and 2	SINGLE	ChIP	2073934600420948d3ff8d03b48acbab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034714/SRR034714.fastq.gz		GSM499644	E0-4h_7T_ChIPSeq_1 and 2
SRR034720	SAMN00008271	SRX016158	PRJNA63463	7227	Drosophila melanogaster	S2_CTCF200_ChIPSeq_1 and 2	SINGLE	ChIP	8b51dcd69d036c52d03a413ac1669e65	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034720/SRR034720.fastq.gz		GSM499649	S2_CTCF200_ChIPSeq_1 and 2
SRR030327	SAMN00005210	SRX013061	PRJNA63463	7227	Drosophila melanogaster	E4-8_PolII_ChIPSeq_1	SINGLE	ChIP	1a357f61dbe3e8b7469bce8725eac597	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030327/SRR030327.fastq.gz		GSM432578	E4-8_PolII_ChIPSeq_1
SRR034724	SAMN00008273	SRX016160	PRJNA63463	7227	Drosophila melanogaster	S2_CTCF500_ChIPSeq_1 and 2	SINGLE	ChIP	f15c6bcfd4e644f4ac582ae4a37898db	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034724/SRR034724.fastq.gz		GSM499651	S2_CTCF500_ChIPSeq_1 and 2
SRR034725	SAMN00008274	SRX016161	PRJNA63463	7227	Drosophila melanogaster	S2_CTCF500_INPUT_1	SINGLE	ChIP	eb4e1920dfaf11bc3d8cc798fc2d818f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034725/SRR034725.fastq.gz		GSM499652	S2_CTCF500_INPUT_1
SRR030328	SAMN00005211	SRX013062	PRJNA63463	7227	Drosophila melanogaster	AdultMale_H3K9Ac_ChIPSeq_1	SINGLE	ChIP	0c939e8883777b2f2e359799d9dcbec0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030328/SRR030328.fastq.gz		GSM432579	AdultMale_H3K9Ac_ChIPSeq_1
SRR034733	SAMN00008279	SRX016166	PRJNA63463	7227	Drosophila melanogaster	WPP_ChIPSeq_1, 2 and 3	SINGLE	ChIP	301faf59eecfcc7ffac8827d4da8ebce	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034733/SRR034733.fastq.gz		GSM499657	WPP(EcR-GFP)_ChIPSeq_1, 2 and 3
SRR030332	SAMN00005215	SRX013066	PRJNA63463	7227	Drosophila melanogaster	E8-12_H3K27Ac_ChIPSeq_1	SINGLE	ChIP	35363d856e6d6b4522c7b17349b5e97d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030332/SRR030332.fastq.gz		GSM432583	E8-12_H3K27Ac_ChIPSeq_1
SRR034734	SAMN00008279	SRX016166	PRJNA63463	7227	Drosophila melanogaster	WPP_ChIPSeq_1, 2 and 3	SINGLE	ChIP	e6d03d8ca8b722125a79acf1ef9658ab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034734/SRR034734.fastq.gz		GSM499657	WPP(EcR-GFP)_ChIPSeq_1, 2 and 3
SRR030333	SAMN00005216	SRX013067	PRJNA63463	7227	Drosophila melanogaster	E16-20_CBP_ChIPSeq_1	SINGLE	ChIP	f6e21079596cbfd66dd8c1df8c72820e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030333/SRR030333.fastq.gz		GSM432584	E16-20_CBP_ChIPSeq_1
SRR034735	SAMN00008280	SRX016167	PRJNA63463	7227	Drosophila melanogaster	WPP_INPUT_1	SINGLE	ChIP	bdda652fe6d28a0ef98ebceffd1edfe8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034735/SRR034735.fastq.gz		GSM499658	WPP_INPUT_1
SRR030334	SAMN00005217	SRX013068	PRJNA63463	7227	Drosophila melanogaster	E8-12_H3K4Me3_ChIPSeq_1	SINGLE	ChIP	2bfe878c9af2476e8fdbd41aa6cd7f0f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030334/SRR030334.fastq.gz		GSM432585	E8-12_H3K4Me3_ChIPSeq_1
SRR034742	SAMN00008285	SRX016172	PRJNA63463	7227	Drosophila melanogaster	w3L_INPUT_2	SINGLE	ChIP	795d3ef18c22577d834eb25470067288	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034742/SRR034742.fastq.gz		GSM499663	w3L_INPUT_2
SRR030335	SAMN00005218	SRX013069	PRJNA63463	7227	Drosophila melanogaster	Pupae_PolII_ChIPSeq_1	SINGLE	ChIP	365287fb32fc0183d73b2857e699c756	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030335/SRR030335.fastq.gz		GSM432586	Pupae_PolII_ChIPSeq_1
SRR037519	SAMN00009743	SRX017462	PRJNA63463	7227	Drosophila melanogaster	ORC2_S2_DRSC_1 extraction1_seq1 aliquote 1	SINGLE	ChIP	8c89e7dbb32c3015e0db93688854fae8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR037/SRR037519/SRR037519.fastq.gz		GSM522353	ORC2_S2_DRSC_1 extraction1_seq1 aliquote 1
SRR030336	SAMN00005219	SRX013070	PRJNA63463	7227	Drosophila melanogaster	L3_PolII_ChIPSeq_1	SINGLE	ChIP	52e6f101134937de2fbebfc2130763b0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030336/SRR030336.fastq.gz		GSM432587	L3_PolII_ChIPSeq_1
SRR037523	SAMN00009747	SRX017466	PRJNA63463	7227	Drosophila melanogaster	ORC2_ML_DmBG3_c2_2 extraction2_seq1 aliquote 1	SINGLE	ChIP	26e6137cd0bae36f61281f615ec5a1e3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR037/SRR037523/SRR037523.fastq.gz		GSM522357	ORC2_ML_DmBG3_c2_2 extraction2_seq1 aliquote 1
SRR030342	SAMN00005225	SRX013076	PRJNA63463	7227	Drosophila melanogaster	E8-12_H3K4Me1_ChIPSeq_1	SINGLE	ChIP	695e3b03a5c03728200f80822aefb232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030342/SRR030342.fastq.gz		GSM432593	E8-12_H3K4Me1_ChIPSeq_1
SRR037525	SAMN00009752	SRX017468	PRJNA63463	7227	Drosophila melanogaster	MCM_KC167_1 extraction1_seq1 aliquote 1	SINGLE	ChIP	70e416144b2320ba6e5b6799e6bfd589	ftp.sra.ebi.ac.uk/vol1/fastq/SRR037/SRR037525/SRR037525.fastq.gz		GSM522362	MCM_KC167_1 extraction1_seq1 aliquote 1
SRR030350	SAMN00005233	SRX013084	PRJNA63463	7227	Drosophila melanogaster	AdultMale_H3K27Me3_ChIPSeq_1	SINGLE	ChIP	7cca1ee379abea4823a757f3778c6306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030350/SRR030350.fastq.gz		GSM439438	AdultMale_H3K27Me3_ChIPSeq_1
SRR030351	SAMN00005234	SRX013085	PRJNA63463	7227	Drosophila melanogaster	Pupae_H3K27Me3_ChIPSeq_1	SINGLE	ChIP	b3e8126044394fcd5c23bc489c00c0ff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030351/SRR030351.fastq.gz		GSM439439	Pupae_H3K27Me3_ChIPSeq_1
SRR030358	SAMN00005241	SRX013092	PRJNA63463	7227	Drosophila melanogaster	E8-12_H3K27Me3_ChIPSeq_1	SINGLE	ChIP	000d847b9f3154617fe02eec6da72936	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030358/SRR030358.fastq.gz		GSM439446	E8-12_H3K27Me3_ChIPSeq_1
SRR037527	SAMN00009754	SRX017470	PRJNA63463	7227	Drosophila melanogaster	MCM_KC167_Input_1 extraction3_seq1 aliquote 1	SINGLE	ChIP	2edfc788f9cb44256ed1956ab9e9b347	ftp.sra.ebi.ac.uk/vol1/fastq/SRR037/SRR037527/SRR037527.fastq.gz		GSM522364	MCM_KC167_Input_1 extraction3_seq1 aliquote 1
SRR030359	SAMN00005242	SRX013093	PRJNA63463	7227	Drosophila melanogaster	E4-8_H3K27Me3_ChIPSeq_1	SINGLE	ChIP	28cecdb5e899580e430f0f1246750386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030359/SRR030359.fastq.gz		GSM439447	E4-8_H3K27Me3_ChIPSeq_1
SRR030365	SAMN00005248	SRX013099	PRJNA63463	7227	Drosophila melanogaster	E16-20_H3K9Me3_ChIPSeq_1	SINGLE	ChIP	77cf1340512dd907c6393839ceb8e43f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030365/SRR030365.fastq.gz		GSM439453	E16-20_H3K9Me3_ChIPSeq_1
SRR037528	SAMN00009749	SRX017471	PRJNA63463	7227	Drosophila melanogaster	ORC2_KC167_1 extraction1_seq1 aliquote 1	SINGLE	ChIP	755edcacceed699e30fbb6fd657b48b4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR037/SRR037528/SRR037528.fastq.gz		GSM522359	ORC2_KC167_1 extraction1_seq1 aliquote 1
SRR030366	SAMN00005249	SRX013100	PRJNA63463	7227	Drosophila melanogaster	E12-16_H3K9Me3_ChIPSeq_1	SINGLE	ChIP	07cd79c938c3f43c4e82d2ddd08331bb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030366/SRR030366.fastq.gz		GSM439454	E12-16_H3K9Me3_ChIPSeq_1
SRR030367	SAMN00005250	SRX013101	PRJNA63463	7227	Drosophila melanogaster	E8-12_H3K9Me3_ChIPSeq_1	SINGLE	ChIP	4b328b87414813aeea3f691addc36bd1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030367/SRR030367.fastq.gz		GSM439455	E8-12_H3K9Me3_ChIPSeq_1
SRR030374	SAMN00005257	SRX013108	PRJNA63463	7227	Drosophila melanogaster	E20-24_CBP_ChIPSeq_1	SINGLE	ChIP	b28d4acdedef25dba9a13b2f5eed2dfb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030374/SRR030374.fastq.gz		GSM439462	E20-24_CBP_ChIPSeq_1
SRR030375	SAMN00005258	SRX013109	PRJNA63463	7227	Drosophila melanogaster	E0-4_CBP_ChIPSeq_1	SINGLE	ChIP	3021bb836826de27707304edfd566e0e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030375/SRR030375.fastq.gz		GSM439463	E0-4_CBP_ChIPSeq_1
SRR030377	SAMN00005260	SRX013111	PRJNA63463	7227	Drosophila melanogaster	AdultFemale_H3K4Me1_ChIPSeq_1	SINGLE	ChIP	34c2f6fc8deff994a8a98de50edec15c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030377/SRR030377.fastq.gz		GSM439465	AdultFemale_H3K4Me1_ChIPSeq_1
SRR030381	SAMN00005264	SRX013115	PRJNA63463	7227	Drosophila melanogaster	E8-12_CBP_ChIPSeq_1	SINGLE	ChIP	c13680e5f1d53bf90bbd054d9e383afc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR030/SRR030381/SRR030381.fastq.gz		GSM451801	E8-12_CBP_ChIPSeq_1
SRR034212	SAMN00007551	SRX015842	PRJNA63463	7227	Drosophila melanogaster	cnv_ML-DmBG3_1 extraction1_seq1	SINGLE	RANDOM	28184fe2b0a70ae85a9eae656446a23e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034212/SRR034212.fastq.gz		GSM498672	cnv_ML-DmBG3_1 extraction1_seq1
SRR034213	SAMN00007552	SRX015843	PRJNA63463	7227	Drosophila melanogaster	cnv_ML-DmBG3_2 extraction2_seq1	SINGLE	RANDOM	5c006e73f5c4079064d0dcbd9100506b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034213/SRR034213.fastq.gz		GSM498673	cnv_ML-DmBG3_2 extraction2_seq1
SRR034691	SAMN00008253	SRX016140	PRJNA63463	7227	Drosophila melanogaster	A-Female_7T_ChIPSeq_1	SINGLE	ChIP	0a952fa77306b8360f913c1746a15010	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034691/SRR034691.fastq.gz		GSM499631	21d-Female-7T(cad-GFP)-ChIPSeq_1
SRR034698	SAMN00008258	SRX016145	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-494_ChIPSeq_1 and 2	SINGLE	ChIP	af72645f284646b8b5f90a8d7dcc089f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034698/SRR034698.fastq.gz		GSM499636	E0-12_HDAC-494_ChIPSeq_1 and 2
SRR034700	SAMN00008259	SRX016146	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-495_ChIPSeq_1 and 2	SINGLE	ChIP	bc5fbad15431701dbb4611e73ecf7623	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034700/SRR034700.fastq.gz		GSM499637	E0-12_HDAC-495_ChIPSeq_1 and 2
SRR034701	SAMN00008259	SRX016146	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-495_ChIPSeq_1 and 2	SINGLE	ChIP	2a81fc58ac9fa5ccbdc39d52306342cb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034701/SRR034701.fastq.gz		GSM499637	E0-12_HDAC-495_ChIPSeq_1 and 2
SRR034702	SAMN00008260	SRX016147	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-496_ChIPSeq_1 and 2	SINGLE	ChIP	5cb21c1af8d2fd064746067e2730d664	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034702/SRR034702.fastq.gz		GSM499638	E0-12_HDAC-496_ChIPSeq_1 and 2
SRR034703	SAMN00008260	SRX016147	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-496_ChIPSeq_1 and 2	SINGLE	ChIP	dcb067928e7bdf6abcbccd993a7773e4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034703/SRR034703.fastq.gz		GSM499638	E0-12_HDAC-496_ChIPSeq_1 and 2
SRR034709	SAMN00008263	SRX016150	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-499_ChIPSeq_1 and 2	SINGLE	ChIP	a290d712918cb6d595b32edc0cdd27de	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034709/SRR034709.fastq.gz		GSM499641	E0-12_HDAC-499_ChIPSeq_1 and 2
